Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsUntilRenderComplete,MsUntilDisplayed
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.452984,16.747,16.684,0.260,1.299,15.996
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.453254,33.111,33.340,0.073,1.172,15.733
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.432013,35.870,33.292,0.115,13.329,37.016
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.486303,33.319,34.304,0.251,1.332,16.982
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.486563,33.310,34.304,0.069,1.204,16.727
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.462163,30.149,34.299,0.100,10.503,41.166
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.519704,33.401,32.399,0.258,1.010,15.979
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.519971,33.408,32.399,0.069,0.820,15.718
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.494592,32.429,32.399,0.103,10.004,41.136
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.536421,16.717,16.689,0.258,0.706,15.952
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.536685,16.714,16.689,0.074,0.506,15.693
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.528271,33.679,16.686,0.105,3.578,24.142
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.569740,33.319,33.384,0.247,0.604,16.017
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.569992,33.306,33.385,0.055,0.419,15.772
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.562365,34.094,33.392,0.110,3.126,23.441
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.586416,16.676,16.652,0.270,0.862,15.994
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.586698,16.706,16.653,0.083,0.654,15.718
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.603061,16.645,16.715,0.234,0.656,16.064
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.603312,16.614,16.717,0.070,0.476,15.821
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.595078,32.713,33.379,0.109,3.511,24.107
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,17.619517,16.456,16.645,0.269,0.436,16.252
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.636529,17.012,16.697,0.242,0.777,15.937
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.636788,33.476,33.340,0.068,0.584,15.685
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.628505,33.428,33.322,0.098,3.248,24.001
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.653005,16.476,17.386,0.265,0.624,16.847
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.670507,17.502,15.994,0.219,0.602,15.339
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.670730,33.942,33.382,0.056,0.434,15.124
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.664748,36.243,33.381,0.114,3.762,21.138
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.703111,32.605,33.337,0.215,0.666,16.071
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.703331,32.601,33.335,0.053,0.512,15.858
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.695238,30.490,33.342,0.100,3.466,23.991
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.736563,33.451,33.363,0.249,0.617,15.983
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.736816,33.485,33.363,0.063,0.440,15.736
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.728582,33.344,33.352,0.113,3.221,23.999
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.753115,16.553,16.659,0.214,0.695,16.090
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.753338,16.522,16.659,0.066,0.538,15.872
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.769840,16.725,16.696,0.218,0.705,16.061
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.770067,16.729,16.695,0.064,0.551,15.839
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.761867,33.285,33.355,0.101,3.385,24.069
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.803319,33.479,33.383,0.298,0.668,15.965
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.803636,33.569,33.387,0.084,0.417,15.658
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.795593,33.726,33.395,0.106,3.389,23.738
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.836721,33.402,33.346,0.292,0.781,15.909
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.837017,33.381,33.344,0.060,0.555,15.620
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.829186,33.593,33.344,0.118,3.465,23.489
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.853120,16.400,16.658,0.233,0.633,16.167
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.869996,16.876,16.689,0.236,0.715,15.981
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.870237,33.220,33.346,0.061,0.548,15.746
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.862270,33.084,33.339,0.100,3.183,23.744
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.903330,33.335,33.372,0.230,0.799,16.019
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.903565,33.328,33.371,0.060,0.631,15.789
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.897354,35.084,33.372,0.120,3.245,22.032
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.919946,16.616,16.663,0.219,0.577,16.065
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.920175,16.610,16.663,0.068,0.417,15.842
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.936727,16.780,16.695,0.260,0.823,15.980
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.937005,16.830,16.695,0.067,0.610,15.707
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.928727,31.372,33.358,0.104,3.295,24.017
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,17.970056,33.330,33.363,0.236,0.720,16.013
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,17.970302,33.297,33.363,0.076,0.551,15.773
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.962312,33.585,33.363,0.102,3.334,23.795
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.003526,33.470,33.361,0.258,0.846,15.904
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.003789,33.487,33.362,0.057,0.653,15.648
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,17.994974,32.663,33.368,0.103,3.650,24.500
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.036800,33.274,33.373,0.246,0.864,16.003
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.037051,33.262,33.375,0.076,0.691,15.761
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.029098,34.124,33.387,0.128,2.950,23.764
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.053329,16.529,16.651,0.284,0.660,16.125
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.070189,16.860,16.693,0.221,0.780,15.958
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.070414,33.363,33.341,0.053,0.619,15.739
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.062361,33.262,33.361,0.102,3.506,23.862
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.086749,16.560,16.672,0.256,0.661,16.070
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.087014,16.600,16.671,0.066,0.459,15.810
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.103437,16.688,16.685,0.229,0.667,16.067
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.103682,16.667,16.684,0.064,0.487,15.827
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.094338,31.977,33.324,0.099,3.515,25.209
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.136894,33.457,33.388,0.244,0.920,15.998
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.137154,33.473,33.392,0.067,0.728,15.747
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.129355,35.017,33.401,0.100,3.138,23.592
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.170712,33.818,33.333,0.226,0.831,15.513
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.170943,33.789,33.329,0.060,0.671,15.287
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.161840,32.485,33.316,0.100,3.372,24.423
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.203549,32.837,33.385,0.282,0.748,16.061
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.203835,32.892,33.388,0.056,0.529,15.782
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.193871,32.031,33.409,0.103,3.693,25.801
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.237092,33.543,33.350,0.287,0.813,15.868
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.237384,33.549,33.350,0.060,0.604,15.583
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.228651,34.780,33.338,0.115,2.975,24.360
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.253630,16.539,16.661,0.259,0.644,15.990
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.253898,16.514,16.660,0.068,0.456,15.729
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.270460,16.829,16.689,0.225,0.727,15.851
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.270695,16.796,16.689,0.064,0.559,15.622
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.261917,33.267,33.336,0.099,3.404,24.429
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.303607,33.147,33.362,0.227,0.781,16.065
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.303844,33.149,33.361,0.065,0.609,15.834
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.293823,31.906,33.371,0.096,3.520,25.894
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.337038,33.431,33.357,0.233,0.714,15.992
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.337275,33.431,33.357,0.053,0.543,15.760
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.328741,34.918,33.345,0.138,3.584,24.321
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.370327,33.289,33.369,0.259,0.711,16.071
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.370591,33.316,33.369,0.054,0.513,15.813
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.364507,35.766,33.386,0.106,3.878,21.940
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.403750,33.423,33.382,0.236,0.859,16.030
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.403990,33.399,33.384,0.053,0.685,15.798
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.395132,30.625,33.391,0.106,3.452,24.706
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.437174,33.424,33.342,0.237,0.712,15.949
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.437429,33.439,33.341,0.077,0.522,15.700
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.428884,33.752,33.329,0.101,2.730,24.283
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.453610,16.436,16.665,0.247,0.655,16.178
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.470484,16.874,16.688,0.247,0.712,15.991
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.470741,33.312,33.352,0.078,0.519,15.740
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.462121,33.236,33.347,0.102,3.184,24.394
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.503812,33.329,33.378,0.236,0.814,16.041
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.504053,33.312,33.378,0.056,0.642,15.807
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.495004,32.883,33.383,0.100,3.350,24.893
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.537242,33.430,33.349,0.280,0.695,15.960
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.537526,33.474,33.349,0.057,0.484,15.682
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.528366,33.362,33.354,0.110,3.568,24.885
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,18.553519,16.277,16.667,0.259,0.608,16.351
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.570549,17.030,16.688,0.225,0.724,16.009
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.570778,33.252,33.355,0.052,0.561,15.785
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.561725,33.359,33.342,0.107,3.409,24.868
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.603872,33.323,33.382,0.233,0.826,16.068
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.604114,33.336,33.385,0.065,0.651,15.834
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.596660,34.935,33.404,0.108,3.504,23.336
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.637304,33.432,33.644,0.246,0.719,16.281
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.637567,33.453,33.644,0.067,0.523,16.025
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.629272,32.613,33.637,0.112,3.117,24.361
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.654109,16.805,16.362,0.230,0.641,15.838
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.670606,16.497,16.689,0.267,0.707,16.029
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.670877,33.310,33.050,0.056,0.517,15.764
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.662694,33.422,33.051,0.098,3.021,23.990
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.703962,33.356,33.387,0.227,0.736,16.060
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.704194,33.317,33.386,0.057,0.569,15.834
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.694646,31.952,33.383,0.102,3.462,25.421
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,18.720347,16.385,16.646,0.247,0.630,16.321
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.737383,17.036,16.702,0.258,0.753,15.987
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.737646,33.452,33.348,0.059,0.561,15.730
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.728214,33.568,33.342,0.107,3.565,25.195
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.753853,16.470,16.671,0.230,0.722,16.188
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.770709,16.855,16.681,0.210,0.704,16.013
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.770927,33.281,33.351,0.066,0.552,15.800
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.761855,33.642,33.350,0.101,3.335,24.904
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.804029,33.320,33.991,0.223,0.703,16.683
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.804260,33.333,33.996,0.101,0.537,16.463
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.795212,33.357,34.012,0.115,3.070,25.559
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.837455,33.426,32.764,0.253,0.845,16.021
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.837712,33.452,32.764,0.057,0.661,15.775
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.832608,37.396,32.763,0.102,3.520,20.926
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.854062,16.608,16.638,0.238,0.649,16.052
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.870816,16.753,16.692,0.234,0.721,15.991
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.871055,33.343,33.325,0.056,0.550,15.757
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.862716,30.109,33.353,0.099,3.684,24.170
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,18.887155,16.340,16.669,0.217,0.484,16.321
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.904153,16.998,16.695,0.218,0.724,16.018
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.904379,33.324,33.364,0.063,0.563,15.797
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.894781,32.065,33.322,0.094,3.460,25.428
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.937503,33.350,33.362,0.232,0.692,16.030
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.937745,33.366,33.363,0.100,0.522,15.794
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.927955,33.174,33.364,0.105,3.788,25.618
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.954015,16.512,16.661,0.231,0.725,16.179
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,18.970853,16.838,16.694,0.212,0.828,16.035
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,18.971073,33.329,33.355,0.062,0.681,15.820
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.961678,33.723,33.354,0.109,3.359,25.249
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.004196,33.343,33.377,0.233,0.757,16.069
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,19.004434,33.361,33.380,0.054,0.584,15.839
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,18.994426,32.748,33.389,0.104,3.885,25.890
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.037639,33.443,33.364,0.273,0.717,15.990
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,19.037916,33.483,33.364,0.104,0.506,15.720
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,19.030073,35.647,33.366,0.151,3.245,23.609
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.054341,16.702,16.646,0.253,0.792,15.934
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,19.054603,16.687,16.646,0.071,0.598,15.679
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.070950,16.609,16.688,0.265,0.716,16.013
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,19.071222,16.618,16.687,0.064,0.512,15.748
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,19.064633,34.560,33.320,0.104,3.422,22.370
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,2,0,Hardware: Legacy Flip,0,19.087266,16.316,16.675,0.230,0.486,16.373
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.104332,17.066,16.689,0.226,0.778,15.996
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,19.104569,33.347,33.364,0.073,0.607,15.765
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,19.095004,30.370,33.361,0.100,3.437,25.361
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.137668,33.335,33.374,0.256,0.742,16.035
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,19.137933,33.364,33.377,0.073,0.546,15.778
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,19.127814,32.810,33.396,0.115,3.717,25.947
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.154248,16.580,16.657,0.252,0.859,16.112
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.171000,16.752,16.692,0.224,0.845,16.052
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,19.171229,33.296,33.347,0.053,0.697,15.829
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,19.163158,35.344,33.329,0.117,3.399,23.931
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.204391,33.392,33.385,0.283,0.773,16.046
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,19.204680,33.452,33.387,0.063,0.550,15.765
UE4Editor.exe,17260,0x0000017442C4B8C0,DXGI,0,0,0,Composed: Flip,0,19.194749,31.591,33.398,0.112,3.608,25.739
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.221142,16.750,16.645,0.255,0.716,15.940
dwm.exe,1312,0x00000196671D9700,DXGI,1,0,0,Hardware: Legacy Flip,0,19.221407,16.727,16.645,0.065,0.519,15.682
dwm.exe,1312,0x000001966A1B4DD0,DXGI,1,0,0,Hardware: Legacy Flip,0,19.237783,16.642,16.702,0.281,0.701,16.001
